X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__	0.69591	0.69591	0.69591	1	1	16	0	0.001	0.071262	0.778718	0.071262	0.778718	0	0.737874	0.000702	0.737874	0.000702	0	0.044892	0.779136	0.779136	0.031063	0.031063	566	737
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5;g__	0.813805	0.813805	0.813805	1	1	18	0	0.001	0.933076	0	0.933076	0	0	0.806819	0.000052	0.806819	0.000052	0	0.044892	0.000003	0.000003	0.005344	0.005344	566	750
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.756178	0.756178	0.756178	1	1	18	0	0.001	0.729751	0.000587	0.729751	0.000587	0	0.779154	0.00021	0.779154	0.00021	0	0.044892	0.013319	0.013319	0.014066	0.014066	566	763
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas	0.656934	0.656934	0.656934	1	1	15	0	0.001	-0.000276	0.999134	-0.000276	0.999134	0	0.581011	0.012958	0.581011	0.012958	0	0.044892	0.815011	0.815011	0.162261	0.162261	566	813
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__	0.687151	0.687151	0.687151	1	1	18	0	0.001	0.923985	0	0.923985	0	0	0.688338	0.002136	0.688338	0.002136	0	0.044892	0.000006	0.000006	0.061594	0.061594	566	826
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;Other;Other	0.82614	0.82614	0.82614	1	1	18	0	0.001	0.762981	0.000231	0.762981	0.000231	0	0.814471	0.000039	0.814471	0.000039	0	0.044892	0.006438	0.006438	0.004369	0.004369	566	865
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__MND4;g__	0.728	0.728	0.728	1	1	18	0	0.001	0.669107	0.002392	0.669107	0.002392	0	0.772832	0.00017	0.772832	0.00017	0	0.044892	0.038458	0.038458	0.012197	0.012197	566	888
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__	0.798733	0.798733	0.798733	1	1	18	0	0.001	0.828221	0.000022	0.828221	0.000022	0	0.775026	0.000241	0.775026	0.000241	0	0.044892	0.001007	0.001007	0.015397	0.015397	566	1036
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	0.745273	0.745273	0.745273	1	1	18	0	0.001	0.827586	0.000023	0.827586	0.000023	0	0.807654	0.000051	0.807654	0.000051	0	0.044892	0.001028	0.001028	0.005227	0.005227	569	584
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MSBL9;f__;g__	0.720995	0.720995	0.720995	1	1	18	0	0.001	0.784207	0.000117	0.784207	0.000117	0	0.778238	0.000143	0.778238	0.000143	0	0.044892	0.003793	0.003793	0.01082	0.01082	569	616
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax	0.691193	0.691193	0.691193	1	1	18	0	0.001	0.421438	0.081535	0.421438	0.081535	0	0.751069	0.000328	0.751069	0.000328	0	0.044892	0.451698	0.451698	0.019021	0.019021	569	774
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	0.664532	0.664532	0.664532	1	1	18	0	0.001	0.651924	0.003371	0.651924	0.003371	0	0.75905	0.000259	0.75905	0.000259	0	0.044892	0.04937	0.04937	0.016158	0.016158	569	856
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__	0.672593	0.672593	0.672593	1	1	18	0	0.001	0.555849	0.016612	0.555849	0.016612	0	0.75	0.000338	0.75	0.000338	0	0.044892	0.156489	0.156489	0.019357	0.019357	569	879
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus	0.714034	0.714034	0.714034	1	1	18	0	0.001	0.816891	0.000035	0.816891	0.000035	0	0.790264	0.000095	0.790264	0.000095	0	0.044892	0.001467	0.001467	0.00813	0.00813	569	896
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188;g__HTCC	0.702822	0.702822	0.702822	1	1	18	0	0.001	0.575624	0.01243	0.575624	0.01243	0	0.740857	0.000436	0.740857	0.000436	0	0.044892	0.127315	0.127315	0.022875	0.022875	569	921
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas	0.793137	0.793137	0.793137	1	1	18	0	0.001	0.814902	0.000038	0.814902	0.000038	0	0.827441	0.000023	0.827441	0.000023	0	0.044892	0.001562	0.001562	0.002962	0.002962	569	956
k__Bacteria;p__NC10;c__12-24;o__JH-WHS47;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.784208	0.784208	0.784208	1	1	18	0	0.001	0.544011	0.019603	0.544011	0.019603	0	0.803007	0.00006	0.803007	0.00006	0	0.044892	0.17609	0.17609	0.005934	0.005934	569	960
k__Bacteria;p__NC10;c__wb1-A12;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__	0.720184	0.720184	0.720184	1	1	18	0	0.001	0.711975	0.000918	0.711975	0.000918	0	0.711557	0.000927	0.711557	0.000927	0	0.044892	0.018742	0.018742	0.037115	0.037115	570	839
k__Bacteria;p__NKB19;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__	0.730836	0.730836	0.730836	1	1	18	0	0.001	0.486261	0.040742	0.486261	0.040742	0	0.746968	0.000368	0.746968	0.000368	0	0.044892	0.290818	0.290818	0.020449	0.020449	571	737
k__Bacteria;p__NKB19;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__;g__	0.779328	0.779328	0.779328	1	1	18	0	0.001	0.612472	0.006892	0.612472	0.006892	0	0.791794	0.00009	0.791794	0.00009	0	0.044892	0.08308	0.08308	0.007882	0.007882	571	886
k__Bacteria;p__NKB19;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__	0.791417	0.791417	0.791417	1	1	18	0	0.001	0.716496	0.000822	0.716496	0.000822	0	0.782688	0.000123	0.782688	0.000123	0	0.044892	0.017255	0.017255	0.009786	0.009786	571	1038
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;Other	0.731313	0.731313	0.731313	3	3	15	0	0.001	0.783103	0.000121	0.783103	0.000121	0	0.624904	0.005557	0.624904	0.005557	0	0.044892	0.003905	0.003905	0.10483	0.10483	574	577
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__OD1;c__Mb-NB09;o__;f__;g__	0.753449	0.753449	0.753449	6	6	13	0	0.001	0.580014	0.011627	0.580014	0.011627	0	0.715927	0.000834	0.715927	0.000834	0	0.044892	0.121327	0.121327	0.034744	0.034744	574	588
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__OP11;c__;o__;f__;g__	0.730627	0.730627	0.730627	1	1	17	0	0.001	0.740558	0.00044	0.740558	0.00044	0	0.690456	0.001514	0.690456	0.001514	0	0.044892	0.010635	0.010635	0.050096	0.050096	574	590
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	0.709167	0.709167	0.709167	1	1	18	0	0.001	0.589076	0.010101	0.589076	0.010101	0	0.742739	0.000414	0.742739	0.000414	0	0.044892	0.109547	0.109547	0.022097	0.022097	574	602
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.70133	0.70133	0.70133	1	1	17	0	0.001	0.620142	0.006041	0.620142	0.006041	0	0.755948	0.000284	0.755948	0.000284	0	0.044892	0.075523	0.075523	0.017221	0.017221	574	674
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	-0.686171	-0.686171	-0.686171	1	1	17	0	0.001	-0.221716	0.376583	-0.221716	0.376583	0	-0.683559	0.001762	-0.683559	0.001762	0	0.044892	0.776734	0.776734	0.054909	0.054909	574	681
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	0.693986	0.693986	0.693986	1	1	17	0	0.001	0.732908	0.00054	0.732908	0.00054	0	0.717984	0.000792	0.717984	0.000792	0	0.044892	0.012498	0.012498	0.033661	0.033661	574	690
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	0.724349	0.724349	0.724349	4	4	14	0	0.001	0.87083	0.000003	0.87083	0.000003	0	0.650229	0.003484	0.650229	0.003484	0	0.044892	0.000179	0.000179	0.081196	0.081196	574	745
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfobulbus	0.715728	0.715728	0.715728	1	1	14	0	0.001	0.435156	0.071099	0.435156	0.071099	0	0.715986	0.000832	0.715986	0.000832	0	0.044892	0.416014	0.416014	0.034714	0.034714	574	843
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	0.779653	0.779653	0.779653	1	1	13	0	0.001	0.482286	0.042665	0.482286	0.042665	0	0.74147	0.000429	0.74147	0.000429	0	0.044892	0.299806	0.299806	0.022603	0.022603	574	856
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__MND4;g__	0.722753	0.722753	0.722753	1	1	18	0	0.001	0.551893	0.017568	0.551893	0.017568	0	0.769235	0.00019	0.769235	0.00019	0	0.044892	0.162906	0.162906	0.013156	0.013156	574	888
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__	0.740774	0.740774	0.740774	1	1	13	0	0.001	0.298389	0.229087	0.298389	0.229087	0	0.726992	0.000631	0.726992	0.000631	0	0.044892	0.748684	0.748684	0.029004	0.029004	574	893
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__	0.783755	0.783755	0.783755	1	1	18	0	0.001	0.496625	0.036038	0.496625	0.036038	0	0.772494	0.000172	0.772494	0.000172	0	0.044892	0.267951	0.267951	0.012289	0.012289	574	902
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__	0.71881	0.71881	0.71881	1	1	15	0	0.001	0.848781	0.000008	0.848781	0.000008	0	0.686691	0.001646	0.686691	0.001646	0	0.044892	0.000473	0.000473	0.052592	0.052592	574	926
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__	0.730932	0.730932	0.730932	5	5	14	0	0.001	0.066989	0.7917	0.066989	0.7917	0	0.681491	0.001843	0.681491	0.001843	0	0.044892	0.780614	0.780614	0.056299	0.056299	574	1002
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__	0.710901	0.710901	0.710901	1	1	18	0	0.001	0.525968	0.02496	0.525968	0.02496	0	0.714826	0.000856	0.714826	0.000856	0	0.044892	0.208326	0.208326	0.035401	0.035401	574	1018
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__WS3;c__PRR-12;o__;f__;g__	0.72378	0.72378	0.72378	1	1	15	0	0.001	0.136848	0.588181	0.136848	0.588181	0	0.67186	0.00226	0.67186	0.00226	0	0.044892	0.776734	0.776734	0.063694	0.063694	574	1056
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__;g__	0.725159	0.725159	0.725159	1	1	18	0	0.001	0.418598	0.083828	0.418598	0.083828	0	0.772021	0.000174	0.772021	0.000174	0	0.044892	0.459494	0.459494	0.012419	0.012419	574	1057
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__;f__;g__	0.69564	0.69564	0.69564	1	1	17	0	0.001	0.996749	0	0.996749	0	0	0.601417	0.008286	0.601417	0.008286	0	0.044892	0	0	0.129117	0.129117	575	608
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	0.635241	0.635241	0.635241	4	4	14	0	0.001	0.918805	0	0.918805	0	0	0.546683	0.018893	0.546683	0.018893	0	0.044892	0.00001	0.00001	0.190898	0.190898	575	610
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.623014	0.623014	0.623014	8	8	10	0	0.001	0.730204	0.00058	0.730204	0.00058	0	0.514259	0.029006	0.514259	0.029006	0	0.044892	0.013204	0.013204	0.228377	0.228377	575	673
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.625457	0.625457	0.625457	4	4	15	0	0.001	0.786838	0.000107	0.786838	0.000107	0	0.546119	0.019041	0.546119	0.019041	0	0.044892	0.003539	0.003539	0.190898	0.190898	575	674
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium	0.60177	0.60177	0.60177	4	4	15	0	0.001	0.46315	0.05291	0.46315	0.05291	0	0.545729	0.019144	0.545729	0.019144	0	0.044892	0.345179	0.345179	0.190898	0.190898	575	687
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	0.642201	0.642201	0.642201	3	3	15	0	0.001	0.486901	0.040438	0.486901	0.040438	0	0.549474	0.018174	0.549474	0.018174	0	0.044892	0.289359	0.289359	0.189563	0.189563	575	706
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas	0.652618	0.652618	0.652618	6	6	12	0	0.001	0.749951	0.000338	0.749951	0.000338	0	0.542619	0.019981	0.542619	0.019981	0	0.044892	0.008651	0.008651	0.192296	0.192296	575	772
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__;g__	0.807087	0.807087	0.807087	4	4	15	0	0.001	0.876906	0.000002	0.876906	0.000002	0	0.749838	0.000339	0.749838	0.000339	0	0.044892	0.000134	0.000134	0.019384	0.019384	575	1023
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__OR-59	0.620045	0.620045	0.620045	6	6	12	0	0.001	0.698288	0.001268	0.698288	0.001268	0	0.544309	0.019523	0.544309	0.019523	0	0.044892	0.023945	0.023945	0.191849	0.191849	575	1050
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	0.751888	0.751888	0.751888	1	1	18	0	0.001	0.827714	0.000022	0.827714	0.000022	0	0.733636	0.00053	0.733636	0.00053	0	0.044892	0.001024	0.001024	0.025901	0.025901	576	653
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;Other	0.734349	0.734349	0.734349	1	1	18	0	0.001	0.669162	0.002389	0.669162	0.002389	0	0.70485	0.001515	0.70485	0.001515	0	0.044892	0.038427	0.038427	0.050096	0.050096	576	807
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	0.719869	0.719869	0.719869	1	1	18	0	0.001	0.826175	0.000024	0.826175	0.000024	0	0.700722	0.001655	0.700722	0.001655	0	0.044892	0.001081	0.001081	0.052781	0.052781	576	808
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__KD1-23	0.736943	0.736943	0.736943	1	1	14	0	0.001	0.699294	0.001239	0.699294	0.001239	0	0.70626	0.001053	0.70626	0.001053	0	0.044892	0.023536	0.023536	0.040084	0.040084	576	816
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio	0.74488	0.74488	0.74488	1	1	18	0	0.001	0.63223	0.004875	0.63223	0.004875	0	0.747935	0.000358	0.747935	0.000358	0	0.044892	0.064621	0.064621	0.020021	0.020021	576	817
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other;Other	0.842446	0.842446	0.842446	1	1	18	0	0.001	0.502568	0.033536	0.502568	0.033536	0	0.869835	0.000003	0.869835	0.000003	0	0.044892	0.255389	0.255389	0.000618	0.000618	576	828
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.747643	0.747643	0.747643	1	1	16	0	0.001	0.625291	0.005519	0.625291	0.005519	0	0.673903	0.002165	0.673903	0.002165	0	0.044892	0.070732	0.070732	0.062047	0.062047	576	832
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	0.730843	0.730843	0.730843	1	1	18	0	0.001	0.716553	0.000821	0.716553	0.000821	0	0.76677	0.000314	0.76677	0.000314	0	0.044892	0.017235	0.017235	0.018453	0.018453	576	856
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Plesiocystis	0.727153	0.727153	0.727153	1	1	18	0	0.001	0.855306	0.000006	0.855306	0.000006	0	0.742625	0.000415	0.742625	0.000415	0	0.044892	0.000361	0.000361	0.02214	0.02214	576	878
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;Other	0.770531	0.770531	0.770531	1	1	18	0	0.001	0.300887	0.225024	0.300887	0.225024	0	0.83015	0.00002	0.83015	0.00002	0	0.044892	0.744547	0.744547	0.002694	0.002694	576	953
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Sediment-4;g__SJA-88	0.725396	0.725396	0.725396	1	1	18	0	0.001	0.730151	0.000581	0.730151	0.000581	0	0.779558	0.000137	0.779558	0.000137	0	0.044892	0.013216	0.013216	0.010512	0.010512	576	1009
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__	0.688036	0.688036	0.688036	1	1	18	0	0.001	0.67554	0.002092	0.67554	0.002092	0	0.706914	0.001449	0.706914	0.001449	0	0.044892	0.034846	0.034846	0.048801	0.048801	576	1038
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__;g__	0.707964	0.707964	0.707964	1	1	18	0	0.001	0.690968	0.001497	0.690968	0.001497	0	0.70631	0.001052	0.70631	0.001052	0	0.044892	0.02711	0.02711	0.04007	0.04007	576	1057
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;Other	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula	0.733973	0.733973	0.733973	1	1	18	0	0.001	0.485977	0.040877	0.485977	0.040877	0	0.774901	0.000159	0.774901	0.000159	0	0.044892	0.291429	0.291429	0.011644	0.011644	577	636
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;Other	k__Bacteria;p__WS2;c__SHA-109;o__;f__;g__	0.709157	0.709157	0.709157	2	2	14	0	0.001	0.673576	0.00218	0.673576	0.00218	0	0.49658	0.036057	0.49658	0.036057	0	0.044892	0.03592	0.03592	0.250037	0.250037	577	1054
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__JG37-AG-70	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	0.697073	0.697073	0.697073	2	2	16	0	0.001	0.872859	0.000002	0.872859	0.000002	0	0.641271	0.004128	0.641271	0.004128	0	0.044892	0.000163	0.000163	0.088845	0.088845	579	777
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__JG37-AG-70	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter	-0.693116	-0.693116	-0.693116	1	1	18	0	0.001	-0.462385	0.053355	-0.462385	0.053355	0	-0.691258	0.001487	-0.691258	0.001487	0	0.044892	0.347111	0.347111	0.049592	0.049592	579	954
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__JG37-AG-70	Temperature	-0.705052	-0.705052	-0.705052	4	4	14	0	0.001	-0.413721	0.087876	-0.413721	0.087876	0	-0.614161	0.006696	-0.614161	0.006696	0	0.044892	0.47241	0.47241	0.115671	0.115671	579	1072
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	k__Bacteria;p__Planctomycetes;c__C6;o__d113;f__;g__	0.748849	0.748849	0.748849	1	1	18	0	0.001	0.670088	0.002344	0.670088	0.002344	0	0.802281	0.000062	0.802281	0.000062	0	0.044892	0.037892	0.037892	0.006051	0.006051	580	606
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula	0.801769	0.801769	0.801769	4	4	14	0	0.001	0.650139	0.00349	0.650139	0.00349	0	0.733471	0.000532	0.733471	0.000532	0	0.044892	0.0506	0.0506	0.025977	0.025977	580	636
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	k__Bacteria;p__Proteobacteria;c__;o__;f__;g__	0.734865	0.734865	0.734865	1	1	17	0	0.001	0.221089	0.377969	0.221089	0.377969	0	0.735805	0.0005	0.735805	0.0005	0	0.044892	0.776734	0.776734	0.025078	0.025078	580	643
