X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1	k__Bacteria;p__Chloroflexi;c__P2-11E;o__	0.58197	0.43415427	0	0.58197	2	-0.38446808	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1	k__Bacteria;p__Chloroflexi;c__S085;o__	0.58197	-0.13748384	0	0.58197	2	0.8482062	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1	k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.58197	0.34228736	0	0.58197	2	0.4895739	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1	k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885	0.58197	-0.28210807	0	0.58197	2	0.929558	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__TK17;o__	k__Bacteria;p__Bacteroidetes;Other;Other	0.58197	0.3648499	0	0.58197	2	-0.46596146	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__TK17;o__	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781	0.58197	0.38396192	0	0.58197	2	0.44498098	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.58197	0.37140673	0	0.58197	2	0.45887172	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.58197	0.07233477	0	0.58197	2	0.7138874	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.58197	0.39621764	0	0.58197	2	0.43098992	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.58197	0.009762764	0	0.58197	2	0.7564438	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.58197	0.2171131	0	0.58197	2	0.6040338	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81	0.58197	-0.2091431	0	0.58197	2	0.88944536	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.58197	-0.009927392	0	0.58197	2	0.7693487	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Chloroflexi;Other;Other	0.58197	-0.0011566877	0	0.58197	2	0.7636273	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other	0.58197	0.030376911	0	0.58197	2	0.7426931	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885	0.58197	0.44422948	0	0.58197	2	0.37113407	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	0.58197	0.03559494	0	0.58197	2	0.73917186	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	0.58197	0.57941943	0	0.58197	2	0.050502896	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20	0.58197	0.50213647	0	0.58197	2	0.2825482	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.58197	0.39890897	0	0.58197	2	0.42785627	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.58197	0.33751217	0	0.58197	2	0.49442676	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.58197	0.566653	0	0.58197	2	0.12376167	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.58197	0.5769117	0	0.58197	2	0.07112176	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Actinobacteria;c__OPB41;o__	0.58197	0.5772806	0	0.58197	2	0.06847898	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	0.58197	0.48753268	0	0.58197	2	0.3073065	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.58197	0.3674848	0	0.58197	2	0.46312544	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.58197	0.34463292	0	0.58197	2	0.4871725	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.58197	0.32624382	0	0.58197	2	0.50569373	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.58197	0.57628196	0	0.58197	2	-0.07541873	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other	0.58197	0.55379593	0	0.58197	2	0.16785125	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.58197	0.55737567	0	0.58197	2	0.15682581	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.58197	0.54281205	0	0.58197	2	-0.19788364	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.58197	0.47966886	0	0.58197	2	-0.31984544	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa	k__Bacteria;p__Chlorobi;c__SJA-28;o__	0.58197	0.46321324	0	0.58197	2	-0.344611	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;Other	0.58197	0.5764228	0	0.58197	2	0.07447942	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__4-29;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.58197	0.5427772	0	0.58197	2	-0.19797175	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__4-29;o__	k__Bacteria;p__Chlorobi;Other;Other	0.58197	0.5484958	0	0.58197	2	-0.18295941	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__4-29;o__	k__Bacteria;p__Chlorobi;c__SJA-28;o__	0.58197	0.5252621	0	0.58197	2	-0.23813418	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__4-29;o__	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa	0.58197	0.5789349	0	0.58197	2	0.055091314	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88	k__Bacteria;p__Acidobacteria;c__EC1113;o__	0.58197	0.10783669	0	0.58197	2	0.68857336	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88	k__Bacteria;p__BRC1;c__PRR-11;o__	0.58197	0.51844066	0	0.58197	2	0.25205025	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.58197	0.312071	0	0.58197	2	0.519518	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88	k__Bacteria;p__Acidobacteria;c__TM1;o__	0.58197	0.41984692	0	0.58197	2	0.40264508	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208	0.58197	0.20934081	0	0.58197	2	0.6104336	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa	0.58197	0.45441467	0	0.58197	2	-0.3571489	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88	k__Bacteria;p__Elusimicrobia;c__4-29;o__	0.58197	0.5033672	0	0.58197	2	-0.28036186	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.58197	-0.05956745	0	0.58197	2	0.8009603	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.58197	-0.008502603	0	0.58197	2	0.7684221	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Acidobacteria;c__S035;o__	0.58197	0.0399276	0	0.58197	2	0.73623526	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.58197	-0.06289977	0	0.58197	2	0.8030378	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18	0.58197	0.34018224	0	0.58197	2	0.49171916	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.58197	0.06716144	0	0.58197	2	0.7175016	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	0.58197	0.05811727	0	0.58197	2	0.7237767	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other	0.58197	-0.14809823	0	0.58197	2	0.8544403	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__FCPU426;c__;o__	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	0.58197	0.3953216	0	0.58197	2	0.4320282	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__FCPU426;c__;o__	k__Bacteria;p__Chloroflexi;Other;Other	0.58197	0.35208702	0	0.58197	2	0.4794611	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__FCPU426;c__;o__	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.58197	0.57179713	0	0.58197	2	0.10086059	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__FCPU426;c__;o__	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	0.58197	0.41491777	0	0.58197	2	0.40872023	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10	k__Bacteria;p__BRC1;c__PRR-11;o__	0.58197	0.16271546	0	0.58197	2	0.64749867	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10	k__Bacteria;p__Bacteroidetes;c__BME43;o__	0.58197	0.11570865	0	0.58197	2	0.6828333	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10	k__Bacteria;p__Chlorobi;Other;Other	0.58197	-0.11513084	0	0.58197	2	0.83492565	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B10-SB3A	0.58197	0.53444755	0	0.58197	2	0.21799633	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other	0.58197	0.2141999	0	0.58197	2	0.6064405	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other	0.58197	0.47157308	0	0.58197	2	0.33226028	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.58197	0.55920625	0	0.58197	2	0.15087652	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.58197	0.12789133	0	0.58197	2	0.6738536	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.58197	0.54616207	0	0.58197	2	0.18922973	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Acidobacteria;c__S035;o__	0.58197	0.56509525	0	0.58197	2	0.1299028	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.58197	0.5688997	0	0.58197	2	0.11432546	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.58197	0.56598157	0	0.58197	2	-0.12644537	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Bacteroidetes;Other;Other	0.58197	0.15425438	0	0.58197	2	0.6539997	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	0.58197	0.15959004	0	0.58197	2	0.64990765	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Chlamydiae;c__Chlamydiia;Other	0.58197	0.39176983	0	0.58197	2	0.43611944	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.58197	0.5798451	0	0.58197	2	0.046096772	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.58197	0.58196574	0	0.58197	2	0.0020516138	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other	0.58197	0.55789614	0	0.58197	2	0.15515737	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Chloroflexi;c__TK17;o__	0.58197	0.49368554	0	0.58197	2	-0.29712695	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	0.58197	0.34663647	0	0.58197	2	0.48511183	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	k__Bacteria;p__FCPU426;c__;o__	0.58197	0.08354512	0	0.58197	2	0.7059921	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	k__Bacteria;p__Acidobacteria;c__BPC102;o__	0.58197	0.3615284	0	0.58197	2	-0.46951208	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31	0.58197	0.581724	0	0.58197	2	-0.015684871	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.58197	-0.22240275	0	0.58197	2	0.8968683	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Acidobacteria;c__S035;o__	0.58197	0.5814803	0	0.58197	2	-0.022128519	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.58197	-0.21488321	0	0.58197	2	0.89266634	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06	0.58197	0.043835342	0	0.58197	2	0.7335766	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046	0.58197	-0.19159657	0	0.58197	2	0.8795263	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122	0.58197	-0.19120091	0	0.58197	2	0.87930137	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Bacteroidetes;Other;Other	0.58197	0.13125083	0	0.58197	2	0.6713562	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.58197	-0.24178791	0	0.58197	2	0.9076111	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	0.58197	0.19088468	0	0.58197	2	0.6253681	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chlorobi;c__BSV26;o__VC38	0.58197	0.4086366	0	0.58197	2	0.41633326	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.58197	-0.25875235	0	0.58197	2	0.9169091	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.58197	-0.2706018	0	0.58197	2	0.9233481	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	0.58197	0.567207	0	0.58197	2	0.12150306	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.58197	-0.24097973	0	0.58197	2	0.90716577	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97	0.58197	0.13471833	0	0.58197	2	0.66876876	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chloroflexi;c__Ellin6529;o__	0.58197	0.13118616	0	0.58197	2	0.67140436	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.58197	0.5739181	0	0.58197	2	0.089732334	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10	0.58197	0.3054443	0	0.58197	2	-0.5258571	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other	0.58197	0.4376971	0	0.58197	2	0.37983268	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales	k__Bacteria;p__Acidobacteria;c__OS-K;o__	0.58197	0.14419872	0	0.58197	2	0.66164285	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales	k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__	0.58197	0.42831695	0	0.58197	2	0.391986	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.58197	0.5745928	0	0.58197	2	-0.085890286	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.58197	0.066414714	0	0.58197	2	0.71802175	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.58197	0.22254214	0	0.58197	2	0.599523	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.58197	0.15873131	0	0.58197	2	0.65056795	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales	0.58197	0.5564876	0	0.58197	2	0.1596319	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.58197	0.123125136	0	0.58197	2	0.67738086	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.58197	0.124827564	0	0.58197	2	0.6761231	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.58197	0.16191325	0	0.58197	2	0.64811784	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	0.58197	0.26826268	0	0.58197	2	0.5600958	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Chloroflexi;c__Ellin6529;o__	0.58197	0.45251966	0	0.58197	2	0.35979208	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__	0.58197	0.41658214	0	0.58197	2	-0.40667903	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08	0.58197	0.12916422	0	0.58197	2	0.6729084	0.03571407	0.0381187834151213	0.335615210336909
k__Bacteria;p__GN02;c__3BR-5F;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15	0.58197	0.48295128	0	0.58197	2	-0.31467235	0.03571407	0.0381187834151213	0.335615210336909
